FHIR_RESOURCE, FHIR_ELEMENT_NAME, FHIR_PATH, CAMPFHIR_COLUMN
ActivityDefinition, Value, ActivityDefinition.Editor.Telecom.Value, ActvtyDfn_Editor_Tlcm_Vl
ActivityDefinition, End, ActivityDefinition.EffectivePeriod.End, ActvtyDfn_EfctivePrd_End
ActivityDefinition, Start, ActivityDefinition.EffectivePeriod.Start, ActvtyDfn_EfctivePrd_Strt
ActivityDefinition, Name, ActivityDefinition.Endorser.Name, ActvtyDfn_Endsr_Nm
ActivityDefinition, End, ActivityDefinition.Endorser.Telecom.Period.End, ActvtyDfn_Endsr_Tlcm_Prd_End
ActivityDefinition, Start, ActivityDefinition.Endorser.Telecom.Period.Start, ActvtyDfn_Endsr_Tlcm_Prd_Strt
ActivityDefinition, Rank, ActivityDefinition.Endorser.Telecom.Rank, ActvtyDfn_Endsr_Tlcm_Rnk
ActivityDefinition, System, ActivityDefinition.Endorser.Telecom.System, ActvtyDfn_Endsr_Tlcm_Sys
ActivityDefinition, Use, ActivityDefinition.Endorser.Telecom.Use, ActvtyDfn_Endsr_Tlcm_Use
ActivityDefinition, Value, ActivityDefinition.Endorser.Telecom.Value, ActvtyDfn_Endsr_Tlcm_Vl
ActivityDefinition, Experimental, ActivityDefinition.Experimental, ActvtyDfn_Exprmtl
ActivityDefinition, Assigner, ActivityDefinition.Identifier.Assigner, ActvtyDfn_Id_Assigner
ActivityDefinition, End, ActivityDefinition.Identifier.Period.End, ActvtyDfn_Id_Prd_End
ActivityDefinition, Start, ActivityDefinition.Identifier.Period.Start, ActvtyDfn_Id_Prd_Strt
ActivityDefinition, System, ActivityDefinition.Identifier.System, ActvtyDfn_Id_Sys
ActivityDefinition, Code, ActivityDefinition.Identifier.Type.Coding.Code, ActvtyDfn_Id_Typ_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.Identifier.Type.Coding.Display, ActvtyDfn_Id_Typ_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.Identifier.Type.Coding.System, ActvtyDfn_Id_Typ_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.Identifier.Type.Coding.UserSelected, ActvtyDfn_Id_Typ_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.Identifier.Type.Coding.Version, ActvtyDfn_Id_Typ_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.Identifier.Type.Text, ActvtyDfn_Id_Typ_Txt
ActivityDefinition, Use, ActivityDefinition.Identifier.Use, ActvtyDfn_Id_Use
ActivityDefinition, Value, ActivityDefinition.Identifier.Value, ActvtyDfn_Id_Vl
ActivityDefinition, Intent, ActivityDefinition.Intent, ActvtyDfn_Intent
ActivityDefinition, Code, ActivityDefinition.Jurisdiction.Coding.Code, ActvtyDfn_Jrsdctn_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.Jurisdiction.Coding.Display, ActvtyDfn_Jrsdctn_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.Jurisdiction.Coding.System, ActvtyDfn_Jrsdctn_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.Jurisdiction.Coding.UserSelected, ActvtyDfn_Jrsdctn_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.Jurisdiction.Coding.Version, ActvtyDfn_Jrsdctn_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.Jurisdiction.Text, ActvtyDfn_Jrsdctn_Txt
ActivityDefinition, Kind, ActivityDefinition.Kind, ActvtyDfn_Kind
ActivityDefinition, LastReviewDate, ActivityDefinition.LastReviewDate, ActvtyDfn_LastReviewDt
ActivityDefinition, Library, ActivityDefinition.Library, ActvtyDfn_Library
ActivityDefinition, Location, ActivityDefinition.Location, ActvtyDfn_Lctn
ActivityDefinition, Name, ActivityDefinition.Name, ActvtyDfn_Nm
ActivityDefinition, ObservationRequirement, ActivityDefinition.ObservationRequirement, ActvtyDfn_ObsrvtnRqrment
ActivityDefinition, ObservationResultRequirement, ActivityDefinition.ObservationResultRequirement, ActvtyDfn_ObsrvtnRsltRqrment
ActivityDefinition, Code, ActivityDefinition.Participant.Role.Coding.Code, ActvtyDfn_Prtcpnt_Role_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.Participant.Role.Coding.Display, ActvtyDfn_Prtcpnt_Role_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.Participant.Role.Coding.System, ActvtyDfn_Prtcpnt_Role_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.Participant.Role.Coding.UserSelected, ActvtyDfn_Prtcpnt_Role_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.Participant.Role.Coding.Version, ActvtyDfn_Prtcpnt_Role_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.Participant.Role.Text, ActvtyDfn_Prtcpnt_Role_Txt
ActivityDefinition, Type, ActivityDefinition.Participant.Type, ActvtyDfn_Prtcpnt_Typ
ActivityDefinition, Priority, ActivityDefinition.Priority, ActvtyDfn_Priority
ActivityDefinition, Code, ActivityDefinition.ProductCodeableConcept.Coding.Code, ActvtyDfn_PrdctCdbleCncpt_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.ProductCodeableConcept.Coding.Display, ActvtyDfn_PrdctCdbleCncpt_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.ProductCodeableConcept.Coding.System, ActvtyDfn_PrdctCdbleCncpt_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.ProductCodeableConcept.Coding.UserSelected, ActvtyDfn_PrdctCdbleCncpt_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.ProductCodeableConcept.Coding.Version, ActvtyDfn_PrdctCdbleCncpt_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.ProductCodeableConcept.Text, ActvtyDfn_PrdctCdbleCncpt_Txt
ActivityDefinition, ProductReference, ActivityDefinition.ProductReference, ActvtyDfn_PrdctRfrnc
ActivityDefinition, Profile, ActivityDefinition.Profile, ActvtyDfn_Profile
ActivityDefinition, Publisher, ActivityDefinition.Publisher, ActvtyDfn_Pblshr
ActivityDefinition, Purpose, ActivityDefinition.Purpose, ActvtyDfn_Prpse
ActivityDefinition, Code, ActivityDefinition.Quantity.Code, ActvtyDfn_Qnty_Cd
ActivityDefinition, Comparator, ActivityDefinition.Quantity.Comparator, ActvtyDfn_Qnty_Cmprtr
ActivityDefinition, System, ActivityDefinition.Quantity.System, ActvtyDfn_Qnty_Sys
ActivityDefinition, Unit, ActivityDefinition.Quantity.Unit, ActvtyDfn_Qnty_Unt
ActivityDefinition, Value, ActivityDefinition.Quantity.Value, ActvtyDfn_Qnty_Vl
ActivityDefinition, Citation, ActivityDefinition.RelatedArtifact.Citation, ActvtyDfn_RltedArtfct_Citation
ActivityDefinition, Display, ActivityDefinition.RelatedArtifact.Display, ActvtyDfn_RltedArtfct_Dsply
ActivityDefinition, ContentType, ActivityDefinition.RelatedArtifact.Document.ContentType, ActvtyDfn_RltedArtfct_Doc_CntntTyp
ActivityDefinition, Creation, ActivityDefinition.RelatedArtifact.Document.Creation, ActvtyDfn_RltedArtfct_Doc_Creation
ActivityDefinition, Data, ActivityDefinition.RelatedArtifact.Document.Data, ActvtyDfn_RltedArtfct_Doc_Data
ActivityDefinition, Hash, ActivityDefinition.RelatedArtifact.Document.Hash, ActvtyDfn_RltedArtfct_Doc_Hash
ActivityDefinition, Language, ActivityDefinition.RelatedArtifact.Document.Language, ActvtyDfn_RltedArtfct_Doc_Lnguage
ActivityDefinition, Size, ActivityDefinition.RelatedArtifact.Document.Size, ActvtyDfn_RltedArtfct_Doc_Sz
ActivityDefinition, Title, ActivityDefinition.RelatedArtifact.Document.Title, ActvtyDfn_RltedArtfct_Doc_Ttl
ActivityDefinition, Url, ActivityDefinition.RelatedArtifact.Document.Url, ActvtyDfn_RltedArtfct_Doc_Url
ActivityDefinition, Label, ActivityDefinition.RelatedArtifact.Label, ActvtyDfn_RltedArtfct_Lbl
ActivityDefinition, Resource, ActivityDefinition.RelatedArtifact.Resource, ActvtyDfn_RltedArtfct_Rsrc
ActivityDefinition, Type, ActivityDefinition.RelatedArtifact.Type, ActvtyDfn_RltedArtfct_Typ
ActivityDefinition, Url, ActivityDefinition.RelatedArtifact.Url, ActvtyDfn_RltedArtfct_Url
ActivityDefinition, Name, ActivityDefinition.Reviewer.Name, ActvtyDfn_Rviewr_Nm
ActivityDefinition, End, ActivityDefinition.Reviewer.Telecom.Period.End, ActvtyDfn_Rviewr_Tlcm_Prd_End
ActivityDefinition, Start, ActivityDefinition.Reviewer.Telecom.Period.Start, ActvtyDfn_Rviewr_Tlcm_Prd_Strt
ActivityDefinition, Rank, ActivityDefinition.Reviewer.Telecom.Rank, ActvtyDfn_Rviewr_Tlcm_Rnk
ActivityDefinition, System, ActivityDefinition.Reviewer.Telecom.System, ActvtyDfn_Rviewr_Tlcm_Sys
ActivityDefinition, Use, ActivityDefinition.Reviewer.Telecom.Use, ActvtyDfn_Rviewr_Tlcm_Use
ActivityDefinition, Value, ActivityDefinition.Reviewer.Telecom.Value, ActvtyDfn_Rviewr_Tlcm_Vl
ActivityDefinition, SpecimenRequirement, ActivityDefinition.SpecimenRequirement, ActvtyDfn_SpcmnRqrment
ActivityDefinition, Status, ActivityDefinition.Status, ActvtyDfn_Sts
ActivityDefinition, Code, ActivityDefinition.SubjectCodeableConcept.Coding.Code, ActvtyDfn_SbjctCdbleCncpt_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.SubjectCodeableConcept.Coding.Display, ActvtyDfn_SbjctCdbleCncpt_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.SubjectCodeableConcept.Coding.System, ActvtyDfn_SbjctCdbleCncpt_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.SubjectCodeableConcept.Coding.UserSelected, ActvtyDfn_SbjctCdbleCncpt_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.SubjectCodeableConcept.Coding.Version, ActvtyDfn_SbjctCdbleCncpt_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.SubjectCodeableConcept.Text, ActvtyDfn_SbjctCdbleCncpt_Txt
ActivityDefinition, SubjectReference, ActivityDefinition.SubjectReference, ActvtyDfn_SbjctRfrnc
ActivityDefinition, Subtitle, ActivityDefinition.Subtitle, ActvtyDfn_Subtitle
ActivityDefinition, Code, ActivityDefinition.TimingAge.Code, ActvtyDfn_TmgAge_Cd
ActivityDefinition, Comparator, ActivityDefinition.TimingAge.Comparator, ActvtyDfn_TmgAge_Cmprtr
ActivityDefinition, System, ActivityDefinition.TimingAge.System, ActvtyDfn_TmgAge_Sys
ActivityDefinition, Unit, ActivityDefinition.TimingAge.Unit, ActvtyDfn_TmgAge_Unt
ActivityDefinition, Value, ActivityDefinition.TimingAge.Value, ActvtyDfn_TmgAge_Vl
ActivityDefinition, TimingDateTimeType, ActivityDefinition.TimingDateTimeType, ActvtyDfn_TmgDtTimeTyp
ActivityDefinition, Code, ActivityDefinition.TimingDuration.Code, ActvtyDfn_TmgDuration_Cd
ActivityDefinition, Comparator, ActivityDefinition.TimingDuration.Comparator, ActvtyDfn_TmgDuration_Cmprtr
ActivityDefinition, System, ActivityDefinition.TimingDuration.System, ActvtyDfn_TmgDuration_Sys
ActivityDefinition, Unit, ActivityDefinition.TimingDuration.Unit, ActvtyDfn_TmgDuration_Unt
ActivityDefinition, Value, ActivityDefinition.TimingDuration.Value, ActvtyDfn_TmgDuration_Vl
ActivityDefinition, End, ActivityDefinition.TimingPeriod.End, ActvtyDfn_TmgPrd_End
ActivityDefinition, Start, ActivityDefinition.TimingPeriod.Start, ActvtyDfn_TmgPrd_Strt
ActivityDefinition, Code, ActivityDefinition.TimingRange.High.Code, ActvtyDfn_TmgRng_Hi_Cd
ActivityDefinition, Comparator, ActivityDefinition.TimingRange.High.Comparator, ActvtyDfn_TmgRng_Hi_Cmprtr
ActivityDefinition, System, ActivityDefinition.TimingRange.High.System, ActvtyDfn_TmgRng_Hi_Sys
ActivityDefinition, Unit, ActivityDefinition.TimingRange.High.Unit, ActvtyDfn_TmgRng_Hi_Unt
ActivityDefinition, Value, ActivityDefinition.TimingRange.High.Value, ActvtyDfn_TmgRng_Hi_Vl
ActivityDefinition, Code, ActivityDefinition.TimingRange.Low.Code, ActvtyDfn_TmgRng_Lw_Cd
ActivityDefinition, Comparator, ActivityDefinition.TimingRange.Low.Comparator, ActvtyDfn_TmgRng_Lw_Cmprtr
ActivityDefinition, System, ActivityDefinition.TimingRange.Low.System, ActvtyDfn_TmgRng_Lw_Sys
ActivityDefinition, Unit, ActivityDefinition.TimingRange.Low.Unit, ActvtyDfn_TmgRng_Lw_Unt
ActivityDefinition, Value, ActivityDefinition.TimingRange.Low.Value, ActvtyDfn_TmgRng_Lw_Vl
ActivityDefinition, Code, ActivityDefinition.TimingTiming.Code.Coding.Code, ActvtyDfn_TmgTmg_Cd_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.TimingTiming.Code.Coding.Display, ActvtyDfn_TmgTmg_Cd_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.TimingTiming.Code.Coding.System, ActvtyDfn_TmgTmg_Cd_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.TimingTiming.Code.Coding.UserSelected, ActvtyDfn_TmgTmg_Cd_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.TimingTiming.Code.Coding.Version, ActvtyDfn_TmgTmg_Cd_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.TimingTiming.Code.Text, ActvtyDfn_TmgTmg_Cd_Txt
ActivityDefinition, Event, ActivityDefinition.TimingTiming.Event, ActvtyDfn_TmgTmg_Evnt
ActivityDefinition, Code, ActivityDefinition.TimingTiming.Repeat.BoundsDuration.Code, ActvtyDfn_TmgTmg_Rpt_BndsDuration_Cd
ActivityDefinition, Comparator, ActivityDefinition.TimingTiming.Repeat.BoundsDuration.Comparator, ActvtyDfn_TmgTmg_Rpt_BndsDuration_Cmprtr
ActivityDefinition, System, ActivityDefinition.TimingTiming.Repeat.BoundsDuration.System, ActvtyDfn_TmgTmg_Rpt_BndsDuration_Sys
ActivityDefinition, Unit, ActivityDefinition.TimingTiming.Repeat.BoundsDuration.Unit, ActvtyDfn_TmgTmg_Rpt_BndsDuration_Unt
ActivityDefinition, Value, ActivityDefinition.TimingTiming.Repeat.BoundsDuration.Value, ActvtyDfn_TmgTmg_Rpt_BndsDuration_Vl
ActivityDefinition, End, ActivityDefinition.TimingTiming.Repeat.BoundsPeriod.End, ActvtyDfn_TmgTmg_Rpt_BndsPrd_End
ActivityDefinition, Start, ActivityDefinition.TimingTiming.Repeat.BoundsPeriod.Start, ActvtyDfn_TmgTmg_Rpt_BndsPrd_Strt
ActivityDefinition, Code, ActivityDefinition.TimingTiming.Repeat.BoundsRange.High.Code, ActvtyDfn_TmgTmg_Rpt_BndsRng_Hi_Cd
ActivityDefinition, Comparator, ActivityDefinition.TimingTiming.Repeat.BoundsRange.High.Comparator, ActvtyDfn_TmgTmg_Rpt_BndsRng_Hi_Cmprtr
ActivityDefinition, System, ActivityDefinition.TimingTiming.Repeat.BoundsRange.High.System, ActvtyDfn_TmgTmg_Rpt_BndsRng_Hi_Sys
ActivityDefinition, Unit, ActivityDefinition.TimingTiming.Repeat.BoundsRange.High.Unit, ActvtyDfn_TmgTmg_Rpt_BndsRng_Hi_Unt
ActivityDefinition, Value, ActivityDefinition.TimingTiming.Repeat.BoundsRange.High.Value, ActvtyDfn_TmgTmg_Rpt_BndsRng_Hi_Vl
ActivityDefinition, Code, ActivityDefinition.TimingTiming.Repeat.BoundsRange.Low.Code, ActvtyDfn_TmgTmg_Rpt_BndsRng_Lw_Cd
ActivityDefinition, Comparator, ActivityDefinition.TimingTiming.Repeat.BoundsRange.Low.Comparator, ActvtyDfn_TmgTmg_Rpt_BndsRng_Lw_Cmprtr
ActivityDefinition, System, ActivityDefinition.TimingTiming.Repeat.BoundsRange.Low.System, ActvtyDfn_TmgTmg_Rpt_BndsRng_Lw_Sys
ActivityDefinition, Unit, ActivityDefinition.TimingTiming.Repeat.BoundsRange.Low.Unit, ActvtyDfn_TmgTmg_Rpt_BndsRng_Lw_Unt
ActivityDefinition, Value, ActivityDefinition.TimingTiming.Repeat.BoundsRange.Low.Value, ActvtyDfn_TmgTmg_Rpt_BndsRng_Lw_Vl
ActivityDefinition, Count, ActivityDefinition.TimingTiming.Repeat.Count, ActvtyDfn_TmgTmg_Rpt_Cnt
ActivityDefinition, CountMax, ActivityDefinition.TimingTiming.Repeat.CountMax, ActvtyDfn_TmgTmg_Rpt_CntMx
ActivityDefinition, Duration, ActivityDefinition.TimingTiming.Repeat.Duration, ActvtyDfn_TmgTmg_Rpt_Duration
ActivityDefinition, DurationMax, ActivityDefinition.TimingTiming.Repeat.DurationMax, ActvtyDfn_TmgTmg_Rpt_DurationMx
ActivityDefinition, DurationUnit, ActivityDefinition.TimingTiming.Repeat.DurationUnit, ActvtyDfn_TmgTmg_Rpt_DurationUnt
ActivityDefinition, Frequency, ActivityDefinition.TimingTiming.Repeat.Frequency, ActvtyDfn_TmgTmg_Rpt_Frqncy
ActivityDefinition, FrequencyMax, ActivityDefinition.TimingTiming.Repeat.FrequencyMax, ActvtyDfn_TmgTmg_Rpt_FrqncyMx
ActivityDefinition, Offset, ActivityDefinition.TimingTiming.Repeat.Offset, ActvtyDfn_TmgTmg_Rpt_Off
ActivityDefinition, Period, ActivityDefinition.TimingTiming.Repeat.Period, ActvtyDfn_TmgTmg_Rpt_Prd
ActivityDefinition, PeriodMax, ActivityDefinition.TimingTiming.Repeat.PeriodMax, ActvtyDfn_TmgTmg_Rpt_PrdMx
ActivityDefinition, PeriodUnit, ActivityDefinition.TimingTiming.Repeat.PeriodUnit, ActvtyDfn_TmgTmg_Rpt_PrdUnt
ActivityDefinition, TimeOfDay, ActivityDefinition.TimingTiming.Repeat.TimeOfDay, ActvtyDfn_TmgTmg_Rpt_TimeOfDay
ActivityDefinition, Title, ActivityDefinition.Title, ActvtyDfn_Ttl
ActivityDefinition, Code, ActivityDefinition.Topic.Coding.Code, ActvtyDfn_Topic_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.Topic.Coding.Display, ActvtyDfn_Topic_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.Topic.Coding.System, ActvtyDfn_Topic_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.Topic.Coding.UserSelected, ActvtyDfn_Topic_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.Topic.Coding.Version, ActvtyDfn_Topic_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.Topic.Text, ActvtyDfn_Topic_Txt
ActivityDefinition, Transform, ActivityDefinition.Transform, ActvtyDfn_Transform
ActivityDefinition, Url, ActivityDefinition.Url, ActvtyDfn_Url
ActivityDefinition, Usage, ActivityDefinition.Usage, ActvtyDfn_Usg
ActivityDefinition, Code, ActivityDefinition.UseContext.Code.Code, ActvtyDfn_UseCntxt_Cd_Cd
ActivityDefinition, Display, ActivityDefinition.UseContext.Code.Display, ActvtyDfn_UseCntxt_Cd_Dsply
ActivityDefinition, System, ActivityDefinition.UseContext.Code.System, ActvtyDfn_UseCntxt_Cd_Sys
ActivityDefinition, UserSelected, ActivityDefinition.UseContext.Code.UserSelected, ActvtyDfn_UseCntxt_Cd_UsrSltd
ActivityDefinition, Version, ActivityDefinition.UseContext.Code.Version, ActvtyDfn_UseCntxt_Cd_Vrsn
ActivityDefinition, Code, ActivityDefinition.UseContext.ValueCodeableConcept.Coding.Code, ActvtyDfn_UseCntxt_VlCdbleCncpt_Cdg_Cd
ActivityDefinition, Display, ActivityDefinition.UseContext.ValueCodeableConcept.Coding.Display, ActvtyDfn_UseCntxt_VlCdbleCncpt_Cdg_Dsply
ActivityDefinition, System, ActivityDefinition.UseContext.ValueCodeableConcept.Coding.System, ActvtyDfn_UseCntxt_VlCdbleCncpt_Cdg_Sys
ActivityDefinition, UserSelected, ActivityDefinition.UseContext.ValueCodeableConcept.Coding.UserSelected, ActvtyDfn_UseCntxt_VlCdbleCncpt_Cdg_UsrSltd
ActivityDefinition, Version, ActivityDefinition.UseContext.ValueCodeableConcept.Coding.Version, ActvtyDfn_UseCntxt_VlCdbleCncpt_Cdg_Vrsn
ActivityDefinition, Text, ActivityDefinition.UseContext.ValueCodeableConcept.Text, ActvtyDfn_UseCntxt_VlCdbleCncpt_Txt
ActivityDefinition, Code, ActivityDefinition.UseContext.ValueQuantity.Code, ActvtyDfn_UseCntxt_VlQnty_Cd
ActivityDefinition, Comparator, ActivityDefinition.UseContext.ValueQuantity.Comparator, ActvtyDfn_UseCntxt_VlQnty_Cmprtr
ActivityDefinition, System, ActivityDefinition.UseContext.ValueQuantity.System, ActvtyDfn_UseCntxt_VlQnty_Sys
ActivityDefinition, Unit, ActivityDefinition.UseContext.ValueQuantity.Unit, ActvtyDfn_UseCntxt_VlQnty_Unt
ActivityDefinition, Value, ActivityDefinition.UseContext.ValueQuantity.Value, ActvtyDfn_UseCntxt_VlQnty_Vl
ActivityDefinition, Code, ActivityDefinition.UseContext.ValueRange.High.Code, ActvtyDfn_UseCntxt_VlRng_Hi_Cd
ActivityDefinition, Comparator, ActivityDefinition.UseContext.ValueRange.High.Comparator, ActvtyDfn_UseCntxt_VlRng_Hi_Cmprtr
ActivityDefinition, System, ActivityDefinition.UseContext.ValueRange.High.System, ActvtyDfn_UseCntxt_VlRng_Hi_Sys
ActivityDefinition, Unit, ActivityDefinition.UseContext.ValueRange.High.Unit, ActvtyDfn_UseCntxt_VlRng_Hi_Unt
ActivityDefinition, Value, ActivityDefinition.UseContext.ValueRange.High.Value, ActvtyDfn_UseCntxt_VlRng_Hi_Vl
ActivityDefinition, Code, ActivityDefinition.UseContext.ValueRange.Low.Code, ActvtyDfn_UseCntxt_VlRng_Lw_Cd
ActivityDefinition, Comparator, ActivityDefinition.UseContext.ValueRange.Low.Comparator, ActvtyDfn_UseCntxt_VlRng_Lw_Cmprtr
ActivityDefinition, System, ActivityDefinition.UseContext.ValueRange.Low.System, ActvtyDfn_UseCntxt_VlRng_Lw_Sys
ActivityDefinition, Unit, ActivityDefinition.UseContext.ValueRange.Low.Unit, ActvtyDfn_UseCntxt_VlRng_Lw_Unt
ActivityDefinition, Value, ActivityDefinition.UseContext.ValueRange.Low.Value, ActvtyDfn_UseCntxt_VlRng_Lw_Vl
ActivityDefinition, ValueReference, ActivityDefinition.UseContext.ValueReference, ActvtyDfn_UseCntxt_VlRfrnc
ActivityDefinition, Version, ActivityDefinition.Version, ActvtyDfn_Vrsn
AdverseEvent, Actuality, AdverseEvent.Actuality, AdvsEvnt_Actuality
AdverseEvent, Code, AdverseEvent.Category.Coding.Code, AdvsEvnt_Ctgry_Cdg_Cd
AdverseEvent, Display, AdverseEvent.Category.Coding.Display, AdvsEvnt_Ctgry_Cdg_Dsply
AdverseEvent, System, AdverseEvent.Category.Coding.System, AdvsEvnt_Ctgry_Cdg_Sys
AdverseEvent, UserSelected, AdverseEvent.Category.Coding.UserSelected, AdvsEvnt_Ctgry_Cdg_UsrSltd
AdverseEvent, Version, AdverseEvent.Category.Coding.Version, AdvsEvnt_Ctgry_Cdg_Vrsn
AdverseEvent, Text, AdverseEvent.Category.Text, AdvsEvnt_Ctgry_Txt
AdverseEvent, Contributor, AdverseEvent.Contributor, AdvsEvnt_Contributor
AdverseEvent, Date, AdverseEvent.Date, AdvsEvnt_Dt
AdverseEvent, Detected, AdverseEvent.Detected, AdvsEvnt_Detected
AdverseEvent, Encounter, AdverseEvent.Encounter, AdvsEvnt_Enc
AdverseEvent, Code, AdverseEvent.Event.Coding.Code, AdvsEvnt_Evnt_Cdg_Cd
AdverseEvent, Display, AdverseEvent.Event.Coding.Display, AdvsEvnt_Evnt_Cdg_Dsply
AdverseEvent, System, AdverseEvent.Event.Coding.System, AdvsEvnt_Evnt_Cdg_Sys
AdverseEvent, UserSelected, AdverseEvent.Event.Coding.UserSelected, AdvsEvnt_Evnt_Cdg_UsrSltd
AdverseEvent, Version, AdverseEvent.Event.Coding.Version, AdvsEvnt_Evnt_Cdg_Vrsn
AdverseEvent, Text, AdverseEvent.Event.Text, AdvsEvnt_Evnt_Txt
AdverseEvent, Assigner, AdverseEvent.Identifier.Assigner, AdvsEvnt_Id_Assigner
AdverseEvent, End, AdverseEvent.Identifier.Period.End, AdvsEvnt_Id_Prd_End
AdverseEvent, Start, AdverseEvent.Identifier.Period.Start, AdvsEvnt_Id_Prd_Strt
AdverseEvent, System, AdverseEvent.Identifier.System, AdvsEvnt_Id_Sys
AdverseEvent, Code, AdverseEvent.Identifier.Type.Coding.Code, AdvsEvnt_Id_Typ_Cdg_Cd
AdverseEvent, Display, AdverseEvent.Identifier.Type.Coding.Display, AdvsEvnt_Id_Typ_Cdg_Dsply
AdverseEvent, System, AdverseEvent.Identifier.Type.Coding.System, AdvsEvnt_Id_Typ_Cdg_Sys
AdverseEvent, UserSelected, AdverseEvent.Identifier.Type.Coding.UserSelected, AdvsEvnt_Id_Typ_Cdg_UsrSltd
AdverseEvent, Version, AdverseEvent.Identifier.Type.Coding.Version, AdvsEvnt_Id_Typ_Cdg_Vrsn
AdverseEvent, Text, AdverseEvent.Identifier.Type.Text, AdvsEvnt_Id_Typ_Txt
AdverseEvent, Use, AdverseEvent.Identifier.Use, AdvsEvnt_Id_Use
AdverseEvent, Value, AdverseEvent.Identifier.Value, AdvsEvnt_Id_Vl
AdverseEvent, Location, AdverseEvent.Location, AdvsEvnt_Lctn
AdverseEvent, Code, AdverseEvent.Outcome.Coding.Code, AdvsEvnt_Outcome_Cdg_Cd
AdverseEvent, Display, AdverseEvent.Outcome.Coding.Display, AdvsEvnt_Outcome_Cdg_Dsply
AdverseEvent, System, AdverseEvent.Outcome.Coding.System, AdvsEvnt_Outcome_Cdg_Sys
AdverseEvent, UserSelected, AdverseEvent.Outcome.Coding.UserSelected, AdvsEvnt_Outcome_Cdg_UsrSltd
AdverseEvent, Version, AdverseEvent.Outcome.Coding.Version, AdvsEvnt_Outcome_Cdg_Vrsn
AdverseEvent, Text, AdverseEvent.Outcome.Text, AdvsEvnt_Outcome_Txt
AdverseEvent, RecordedDate, AdverseEvent.RecordedDate, AdvsEvnt_RecordedDt
AdverseEvent, Recorder, AdverseEvent.Recorder, AdvsEvnt_Recorder
AdverseEvent, ReferenceDocument, AdverseEvent.ReferenceDocument, AdvsEvnt_RfrncDoc
AdverseEvent, ResultingCondition, AdverseEvent.ResultingCondition, AdvsEvnt_RsltingCndtn
AdverseEvent, Code, AdverseEvent.Seriousness.Coding.Code, AdvsEvnt_Seriousness_Cdg_Cd
